symbol,entry_time,entry_price,trigger_high,drop_from_high_pct,optimal_tp_pct,max_rally_after_entry,hold_minutes_to_optimal_tp,tp_hit
AVAXUSDT,2025-10-31 17:15:00+00:00,17.79,18.19,2.2,4.61,5.34,945.0,True
AVAXUSDT,2025-11-02 10:30:00+00:00,18.59,19.01,2.21,0.2,1.72,5.0,True
AVAXUSDT,2025-11-02 14:10:00+00:00,18.46,18.85,2.07,-0.43,2.44,5.0,True
AVAXUSDT,2025-11-02 16:15:00+00:00,18.1,18.5,2.16,1.27,4.48,40.0,True
AVAXUSDT,2025-11-03 01:00:00+00:00,18.53,18.91,2.01,-1.03,0.38,5.0,True
AVAXUSDT,2025-11-03 02:00:00+00:00,18.19,18.6,2.2,-1.37,0.44,5.0,True
AVAXUSDT,2025-11-03 03:10:00+00:00,17.84,18.27,2.35,-1.46,0.56,5.0,True
AVAXUSDT,2025-11-03 03:50:00+00:00,17.56,17.94,2.12,0.03,1.25,5.0,True
AVAXUSDT,2025-11-03 06:00:00+00:00,17.42,17.78,2.02,0.69,1.55,80.0,True
AVAXUSDT,2025-11-03 10:35:00+00:00,17.27,17.64,2.1,1.74,2.43,70.0,True
AVAXUSDT,2025-11-03 15:05:00+00:00,17.25,17.69,2.49,0.0,0.12,5.0,True
AVAXUSDT,2025-11-03 15:25:00+00:00,16.51,17.27,4.4,2.09,3.57,100.0,True
AVAXUSDT,2025-11-03 15:55:00+00:00,16.32,16.69,2.22,3.28,4.78,70.0,True
AVAXUSDT,2025-11-03 19:20:00+00:00,16.75,17.1,2.05,0.3,1.55,10.0,True
AVAXUSDT,2025-11-03 20:35:00+00:00,16.58,16.92,2.01,1.21,2.59,70.0,True
AVAXUSDT,2025-11-04 05:15:00+00:00,16.6,17.01,2.41,0.29,1.51,285.0,True
AVAXUSDT,2025-11-04 05:30:00+00:00,16.18,16.62,2.65,2.84,4.14,265.0,True
AVAXUSDT,2025-11-04 05:50:00+00:00,15.99,16.39,2.44,4.0,5.38,230.0,True
AVAXUSDT,2025-11-04 06:55:00+00:00,16.27,16.61,2.05,2.34,3.56,185.0,True
AVAXUSDT,2025-11-04 12:40:00+00:00,16.46,16.81,2.08,1.14,2.37,120.0,True
AVAXUSDT,2025-11-04 15:50:00+00:00,16.39,16.85,2.73,0.24,0.55,5.0,True
AVAXUSDT,2025-11-04 16:40:00+00:00,16.09,16.48,2.37,-1.03,0.25,5.0,True
AVAXUSDT,2025-11-04 17:05:00+00:00,15.72,16.13,2.54,5.22,7.51,695.0,True
AVAXUSDT,2025-11-04 18:00:00+00:00,15.67,16.04,2.31,5.84,8.42,640.0,True
AVAXUSDT,2025-11-04 18:25:00+00:00,15.52,15.84,2.02,7.15,9.47,805.0,True
AVAXUSDT,2025-11-04 19:45:00+00:00,15.63,15.97,2.13,6.78,8.7,1000.0,True
AVAXUSDT,2025-11-04 20:15:00+00:00,15.0,15.68,4.34,11.33,13.27,985.0,True
AVAXUSDT,2025-11-04 21:10:00+00:00,15.5,15.82,2.02,7.81,9.61,930.0,True
AVAXUSDT,2025-11-04 21:30:00+00:00,15.18,15.57,2.5,10.08,11.92,910.0,True
AVAXUSDT,2025-11-05 00:25:00+00:00,15.82,16.2,2.35,5.63,7.4,735.0,True
AVAXUSDT,2025-11-05 01:15:00+00:00,15.52,15.87,2.21,7.67,9.47,685.0,True
AVAXUSDT,2025-11-05 08:20:00+00:00,16.26,16.63,2.22,2.83,4.49,260.0,True
AVAXUSDT,2025-11-05 14:35:00+00:00,16.47,16.82,2.08,1.4,3.16,15.0,True
AVAXUSDT,2025-11-05 20:30:00+00:00,16.65,16.99,2.0,-0.06,0.84,5.0,True
AVAXUSDT,2025-11-06 01:20:00+00:00,16.4,16.79,2.32,-0.12,2.01,5.0,True
AVAXUSDT,2025-11-06 05:35:00+00:00,16.37,16.73,2.15,-0.12,1.47,5.0,True
AVAXUSDT,2025-11-06 12:40:00+00:00,16.07,16.44,2.25,3.14,5.97,985.0,True
AVAXUSDT,2025-11-06 14:35:00+00:00,16.05,16.42,2.25,3.27,6.11,870.0,True
AVAXUSDT,2025-11-06 15:40:00+00:00,15.85,16.21,2.22,4.79,7.44,810.0,True
AVAXUSDT,2025-11-06 16:40:00+00:00,15.61,15.96,2.19,6.92,10.83,795.0,True
AVAXUSDT,2025-11-07 09:25:00+00:00,16.59,17.03,2.58,8.14,10.97,530.0,True
AVAXUSDT,2025-11-07 11:10:00+00:00,16.39,16.84,2.67,9.46,12.32,425.0,True
AVAXUSDT,2025-11-07 12:30:00+00:00,16.19,16.54,2.12,10.87,13.71,345.0,True
AVAXUSDT,2025-11-07 14:35:00+00:00,16.08,16.48,2.43,11.63,14.49,220.0,True
AVAXUSDT,2025-11-07 23:50:00+00:00,17.65,18.07,2.32,1.44,4.31,20.0,True
AVAXUSDT,2025-11-08 03:35:00+00:00,17.96,18.41,2.44,-0.33,0.67,5.0,True
AVAXUSDT,2025-11-08 06:00:00+00:00,17.69,18.08,2.16,0.11,1.7,5.0,True
AVAXUSDT,2025-11-08 12:10:00+00:00,17.62,17.99,2.06,-1.36,0.91,5.0,True
AVAXUSDT,2025-11-08 13:50:00+00:00,17.4,17.78,2.14,-0.17,0.69,5.0,True
AVAXUSDT,2025-11-08 15:40:00+00:00,17.09,17.45,2.06,1.7,4.68,195.0,True
AVAXUSDT,2025-11-09 02:15:00+00:00,17.16,17.52,2.05,3.61,5.59,730.0,True
AVAXUSDT,2025-11-09 03:20:00+00:00,16.83,17.22,2.26,5.76,7.66,665.0,True
AVAXUSDT,2025-11-09 18:05:00+00:00,17.48,17.89,2.29,3.49,4.98,405.0,True
AVAXUSDT,2025-11-10 14:45:00+00:00,17.9,18.35,2.45,1.34,3.97,55.0,True
AVAXUSDT,2025-11-10 16:40:00+00:00,17.7,18.16,2.53,2.49,5.14,185.0,True
AVAXUSDT,2025-11-10 21:45:00+00:00,17.81,18.18,2.04,1.63,4.49,45.0,True
AVAXUSDT,2025-11-11 00:40:00+00:00,17.99,18.36,2.02,-0.57,3.45,5.0,True
AVAXUSDT,2025-11-11 01:35:00+00:00,18.19,18.61,2.26,-1.7,1.76,5.0,True
AVAXUSDT,2025-11-11 04:30:00+00:00,18.13,18.51,2.05,-1.82,0.17,5.0,True
AVAXUSDT,2025-11-11 05:55:00+00:00,17.79,18.16,2.04,-0.28,0.62,5.0,True
AVAXUSDT,2025-11-11 08:30:00+00:00,17.52,17.88,2.01,1.14,2.17,35.0,True
AVAXUSDT,2025-11-11 16:05:00+00:00,17.54,17.9,2.01,0.11,1.31,5.0,True
AVAXUSDT,2025-11-11 18:25:00+00:00,17.37,17.73,2.03,0.58,2.3,5.0,True
AVAXUSDT,2025-11-11 20:30:00+00:00,17.13,17.48,2.0,1.96,3.74,595.0,True
AVAXUSDT,2025-11-12 07:55:00+00:00,17.12,17.47,2.0,2.66,3.8,130.0,True
AVAXUSDT,2025-11-12 14:45:00+00:00,17.23,17.77,3.04,0.99,2.67,5.0,True
AVAXUSDT,2025-11-12 15:45:00+00:00,17.07,17.49,2.4,1.87,3.63,710.0,True
AVAXUSDT,2025-11-12 16:10:00+00:00,16.71,17.15,2.57,4.07,5.86,685.0,True
AVAXUSDT,2025-11-13 05:15:00+00:00,17.28,17.65,2.1,1.0,2.37,20.0,True
AVAXUSDT,2025-11-13 09:05:00+00:00,17.29,17.69,2.26,0.22,0.81,5.0,True
AVAXUSDT,2025-11-13 14:05:00+00:00,17.08,17.43,2.01,0.19,1.76,5.0,True
AVAXUSDT,2025-11-13 15:25:00+00:00,17.03,17.38,2.01,-0.4,0.23,5.0,True
AVAXUSDT,2025-11-13 16:50:00+00:00,16.72,17.07,2.05,-1.08,0.18,5.0,True
AVAXUSDT,2025-11-13 17:55:00+00:00,16.36,16.75,2.33,-1.28,0.37,5.0,True
AVAXUSDT,2025-11-13 19:15:00+00:00,16.04,16.42,2.31,0.0,1.81,5.0,True
AVAXUSDT,2025-11-13 19:55:00+00:00,15.92,16.27,2.15,0.69,2.58,45.0,True
AVAXUSDT,2025-11-14 00:05:00+00:00,15.97,16.33,2.2,0.31,1.31,5.0,True
AVAXUSDT,2025-11-14 04:00:00+00:00,15.85,16.18,2.04,-0.57,1.45,5.0,True
AVAXUSDT,2025-11-14 04:35:00+00:00,15.36,15.9,3.4,1.99,4.69,10.0,True
AVAXUSDT,2025-11-14 08:45:00+00:00,15.72,16.08,2.24,-0.7,0.64,5.0,True
AVAXUSDT,2025-11-14 11:05:00+00:00,15.47,15.82,2.21,0.84,1.68,280.0,True
AVAXUSDT,2025-11-14 12:30:00+00:00,15.17,15.51,2.19,2.83,3.69,195.0,True
AVAXUSDT,2025-11-14 13:30:00+00:00,15.19,15.53,2.19,2.76,3.55,135.0,True
AVAXUSDT,2025-11-14 15:10:00+00:00,15.24,15.57,2.12,2.43,3.22,35.0,True
AVAXUSDT,2025-11-14 17:45:00+00:00,15.4,15.73,2.1,1.36,2.14,90.0,True
AVAXUSDT,2025-11-14 20:35:00+00:00,15.3,15.71,2.61,2.22,3.2,460.0,True
AVAXUSDT,2025-11-14 23:00:00+00:00,14.97,15.45,3.11,4.48,5.48,315.0,True
AVAXUSDT,2025-11-15 08:45:00+00:00,15.36,15.73,2.35,2.15,2.8,400.0,True
AVAXUSDT,2025-11-15 21:40:00+00:00,15.46,15.79,2.09,1.49,2.59,335.0,True
AVAXUSDT,2025-11-16 01:35:00+00:00,15.3,15.62,2.05,2.48,3.66,85.0,True
AVAXUSDT,2025-11-16 11:20:00+00:00,15.54,15.86,2.02,-0.19,0.19,5.0,True
AVAXUSDT,2025-11-16 14:05:00+00:00,15.25,15.57,2.06,2.56,3.48,790.0,True
AVAXUSDT,2025-11-16 15:50:00+00:00,15.12,15.47,2.26,3.44,4.83,685.0,True
AVAXUSDT,2025-11-16 16:45:00+00:00,14.88,15.2,2.11,5.11,6.52,630.0,True
AVAXUSDT,2025-11-16 17:55:00+00:00,14.62,14.96,2.27,6.98,8.41,560.0,True
AVAXUSDT,2025-11-16 18:35:00+00:00,14.81,15.12,2.05,5.6,7.02,520.0,True
AVAXUSDT,2025-11-16 21:20:00+00:00,14.76,15.08,2.12,5.96,7.38,355.0,True
AVAXUSDT,2025-11-16 23:00:00+00:00,14.72,15.06,2.26,6.25,7.68,255.0,True
AVAXUSDT,2025-11-17 13:10:00+00:00,15.44,15.78,2.15,-0.32,2.66,5.0,True
AVAXUSDT,2025-11-17 13:50:00+00:00,15.14,15.48,2.2,1.22,4.69,40.0,True
AVAXUSDT,2025-11-17 14:55:00+00:00,15.47,15.85,2.4,-0.81,1.16,5.0,True
AVAXUSDT,2025-11-17 15:05:00+00:00,15.33,15.65,2.04,-0.08,1.11,5.0,True
AVAXUSDT,2025-11-17 15:40:00+00:00,15.18,15.5,2.06,0.33,1.25,5.0,True
AVAXUSDT,2025-11-17 16:05:00+00:00,15.03,15.34,2.02,0.58,2.26,15.0,True
AVAXUSDT,2025-11-17 17:30:00+00:00,15.01,15.37,2.34,-2.55,0.33,5.0,True
AVAXUSDT,2025-11-17 17:50:00+00:00,14.74,15.06,2.12,-0.68,1.29,5.0,True
AVAXUSDT,2025-11-17 18:30:00+00:00,14.57,14.87,2.02,0.48,2.47,10.0,True
AVAXUSDT,2025-11-17 19:15:00+00:00,14.46,14.8,2.3,1.31,3.25,185.0,True
AVAXUSDT,2025-11-17 19:45:00+00:00,14.3,14.63,2.26,2.52,4.41,155.0,True
AVAXUSDT,2025-11-18 00:25:00+00:00,14.4,14.72,2.17,2.12,3.68,490.0,True
AVAXUSDT,2025-11-18 01:45:00+00:00,14.22,14.52,2.07,3.41,4.99,410.0,True
AVAXUSDT,2025-11-18 02:55:00+00:00,14.11,14.43,2.22,4.22,5.81,340.0,True
AVAXUSDT,2025-11-18 06:50:00+00:00,14.38,14.69,2.11,2.26,3.82,105.0,True
AVAXUSDT,2025-11-18 13:35:00+00:00,14.43,14.73,2.04,1.87,3.47,55.0,True
AVAXUSDT,2025-11-18 15:00:00+00:00,14.36,14.71,2.38,2.37,3.97,15.0,True
AVAXUSDT,2025-11-18 21:00:00+00:00,14.63,14.93,2.01,-0.34,0.48,5.0,True
AVAXUSDT,2025-11-19 00:15:00+00:00,14.39,14.7,2.11,0.69,2.15,10.0,True
AVAXUSDT,2025-11-19 04:00:00+00:00,14.39,14.7,2.11,-0.07,1.46,5.0,True
AVAXUSDT,2025-11-19 05:30:00+00:00,14.13,14.47,2.35,1.77,3.33,135.0,True
AVAXUSDT,2025-11-19 13:50:00+00:00,14.3,14.6,2.05,0.35,1.61,55.0,True
AVAXUSDT,2025-11-19 15:25:00+00:00,14.22,14.53,2.13,0.98,2.18,635.0,True
AVAXUSDT,2025-11-19 16:25:00+00:00,13.97,14.26,2.03,2.79,4.01,575.0,True
AVAXUSDT,2025-11-19 18:25:00+00:00,13.71,14.04,2.35,4.74,5.98,455.0,True
AVAXUSDT,2025-11-20 15:55:00+00:00,14.2,14.53,2.27,-1.83,0.28,5.0,True
AVAXUSDT,2025-11-20 16:10:00+00:00,13.91,14.24,2.32,0.22,0.65,5.0,True
AVAXUSDT,2025-11-20 16:45:00+00:00,13.69,14.0,2.21,1.83,2.19,275.0,True
AVAXUSDT,2025-11-20 17:10:00+00:00,13.5,13.78,2.03,3.26,3.63,250.0,True
AVAXUSDT,2025-11-20 18:55:00+00:00,13.59,13.88,2.09,2.58,2.94,145.0,True
AVAXUSDT,2025-11-21 02:55:00+00:00,13.68,13.99,2.22,0.73,1.39,10.0,True
AVAXUSDT,2025-11-21 04:30:00+00:00,13.57,13.87,2.16,1.4,1.62,35.0,True
AVAXUSDT,2025-11-21 07:30:00+00:00,12.57,13.79,8.85,5.97,7.08,40.0,True
AVAXUSDT,2025-11-21 09:30:00+00:00,13.14,13.43,2.16,1.29,2.44,305.0,True
AVAXUSDT,2025-11-21 11:45:00+00:00,12.89,13.17,2.13,3.26,4.42,170.0,True
AVAXUSDT,2025-11-21 12:20:00+00:00,12.66,12.95,2.24,5.13,6.32,135.0,True
AVAXUSDT,2025-11-21 15:35:00+00:00,13.0,13.32,2.4,2.38,3.54,80.0,True
AVAXUSDT,2025-11-21 22:45:00+00:00,13.19,13.46,2.01,0.76,1.14,30.0,True
AVAXUSDT,2025-11-22 13:05:00+00:00,13.07,13.34,2.02,2.07,2.83,585.0,True
AVAXUSDT,2025-11-24 00:00:00+00:00,13.2,13.47,2.0,5.27,6.44,1075.0,True
AVAXUSDT,2025-11-24 09:15:00+00:00,13.31,13.59,2.06,4.66,5.56,525.0,True
LINKUSDT,2025-10-11 12:45:00+00:00,17.71,18.14,2.37,1.36,2.48,145.0,True
LINKUSDT,2025-10-11 13:30:00+00:00,17.42,17.81,2.19,1.09,9.07,5.0,True
LINKUSDT,2025-10-11 16:45:00+00:00,17.77,18.15,2.09,0.96,1.74,20.0,True
LINKUSDT,2025-10-11 19:00:00+00:00,17.64,18.08,2.43,-1.16,0.4,5.0,True
LINKUSDT,2025-10-11 19:20:00+00:00,17.28,17.71,2.43,1.39,12.09,120.0,True
LINKUSDT,2025-10-11 19:50:00+00:00,17.11,17.51,2.28,2.72,13.21,90.0,True
LINKUSDT,2025-10-11 20:25:00+00:00,16.94,17.33,2.25,3.93,14.64,55.0,True
LINKUSDT,2025-10-11 21:05:00+00:00,16.61,17.07,2.69,11.41,16.92,15.0,True
LINKUSDT,2025-10-11 21:25:00+00:00,17.03,19.0,10.37,9.31,14.03,1070.0,True
LINKUSDT,2025-10-12 00:50:00+00:00,16.9,17.31,2.37,12.78,14.91,915.0,True
LINKUSDT,2025-10-12 02:50:00+00:00,16.68,17.08,2.34,14.39,16.43,795.0,True
LINKUSDT,2025-10-12 13:30:00+00:00,17.27,17.63,2.04,12.16,14.48,225.0,True
LINKUSDT,2025-10-12 15:35:00+00:00,18.29,18.75,2.45,6.83,8.47,895.0,True
LINKUSDT,2025-10-12 17:50:00+00:00,18.91,19.37,2.37,3.75,5.13,810.0,True
LINKUSDT,2025-10-12 21:25:00+00:00,18.94,19.42,2.47,4.17,6.6,800.0,True
LINKUSDT,2025-10-13 00:35:00+00:00,18.73,19.19,2.4,6.14,7.79,935.0,True
LINKUSDT,2025-10-13 11:20:00+00:00,19.25,19.77,2.63,3.74,4.88,475.0,True
LINKUSDT,2025-10-13 11:30:00+00:00,18.96,19.37,2.12,5.09,6.49,420.0,True
LINKUSDT,2025-10-13 13:35:00+00:00,19.37,19.8,2.17,3.25,4.23,365.0,True
LINKUSDT,2025-10-13 14:30:00+00:00,19.37,19.8,2.17,3.28,4.23,310.0,True
LINKUSDT,2025-10-13 14:55:00+00:00,19.38,19.78,2.02,3.25,4.18,285.0,True
LINKUSDT,2025-10-13 16:40:00+00:00,19.47,19.88,2.06,2.93,3.7,180.0,True
LINKUSDT,2025-10-14 01:05:00+00:00,19.78,20.19,2.03,-0.51,0.86,5.0,True
LINKUSDT,2025-10-14 02:40:00+00:00,19.54,19.95,2.06,-0.31,0.72,5.0,True
LINKUSDT,2025-10-14 04:35:00+00:00,19.28,19.68,2.03,0.08,0.52,5.0,True
LINKUSDT,2025-10-14 05:35:00+00:00,18.97,19.38,2.12,0.63,2.11,25.0,True
LINKUSDT,2025-10-14 06:30:00+00:00,18.6,19.13,2.77,2.63,4.14,580.0,True
LINKUSDT,2025-10-14 06:45:00+00:00,18.28,18.83,2.92,4.43,5.96,565.0,True
LINKUSDT,2025-10-14 07:40:00+00:00,18.39,18.77,2.02,3.81,5.33,510.0,True
LINKUSDT,2025-10-14 10:10:00+00:00,18.35,18.76,2.19,4.09,5.56,360.0,True
LINKUSDT,2025-10-14 12:20:00+00:00,18.36,18.75,2.08,4.03,5.5,230.0,True
LINKUSDT,2025-10-14 12:40:00+00:00,18.34,18.74,2.13,4.14,5.62,210.0,True
LINKUSDT,2025-10-14 15:10:00+00:00,18.44,18.82,2.02,3.58,5.04,60.0,True
LINKUSDT,2025-10-14 16:40:00+00:00,18.97,19.37,2.07,0.63,1.53,5.0,True
LINKUSDT,2025-10-14 17:00:00+00:00,18.76,19.24,2.49,1.71,2.67,5.0,True
LINKUSDT,2025-10-14 19:35:00+00:00,18.79,19.22,2.24,1.41,2.5,145.0,True
LINKUSDT,2025-10-15 03:45:00+00:00,18.84,19.26,2.18,0.8,2.18,30.0,True
LINKUSDT,2025-10-15 09:15:00+00:00,18.85,19.25,2.08,-0.42,0.48,5.0,True
LINKUSDT,2025-10-15 12:25:00+00:00,18.54,18.94,2.11,-2.0,1.02,5.0,True
LINKUSDT,2025-10-15 13:45:00+00:00,18.18,18.7,2.78,0.25,3.03,5.0,True
LINKUSDT,2025-10-15 14:45:00+00:00,18.31,18.73,2.24,-0.55,1.75,5.0,True
LINKUSDT,2025-10-15 15:45:00+00:00,17.95,18.44,2.66,1.39,3.79,40.0,True
LINKUSDT,2025-10-15 20:30:00+00:00,17.73,18.26,2.9,2.51,5.08,335.0,True
LINKUSDT,2025-10-16 09:30:00+00:00,17.55,18.21,3.62,3.3,6.15,15.0,True
LINKUSDT,2025-10-16 13:50:00+00:00,18.24,18.63,2.09,-0.75,0.99,5.0,True
LINKUSDT,2025-10-16 14:20:00+00:00,17.95,18.32,2.02,-1.59,2.62,5.0,True
LINKUSDT,2025-10-16 15:00:00+00:00,18.03,18.42,2.12,-0.8,0.72,5.0,True
LINKUSDT,2025-10-16 15:45:00+00:00,17.68,18.16,2.64,-0.49,2.26,5.0,True
LINKUSDT,2025-10-16 16:00:00+00:00,17.44,17.84,2.24,0.75,3.67,5.0,True
LINKUSDT,2025-10-16 17:45:00+00:00,17.71,18.08,2.05,-1.02,0.4,5.0,True
LINKUSDT,2025-10-16 19:20:00+00:00,17.37,17.78,2.31,0.75,1.84,5.0,True
LINKUSDT,2025-10-16 20:30:00+00:00,17.11,17.53,2.4,2.28,3.39,225.0,True
LINKUSDT,2025-10-17 05:35:00+00:00,17.31,17.69,2.15,0.03,0.29,5.0,True
LINKUSDT,2025-10-17 06:30:00+00:00,17.0,17.36,2.07,-0.81,0.47,5.0,True
LINKUSDT,2025-10-17 07:00:00+00:00,16.71,17.08,2.17,-0.33,0.42,5.0,True
LINKUSDT,2025-10-17 07:30:00+00:00,16.36,16.78,2.5,2.08,3.97,385.0,True
LINKUSDT,2025-10-17 08:00:00+00:00,16.1,16.47,2.25,3.79,5.65,480.0,True
LINKUSDT,2025-10-17 08:15:00+00:00,15.86,16.29,2.64,5.42,7.25,465.0,True
LINKUSDT,2025-10-17 08:50:00+00:00,15.81,16.16,2.17,5.88,7.59,430.0,True
LINKUSDT,2025-10-17 09:55:00+00:00,15.94,16.28,2.09,5.18,6.71,365.0,True
LINKUSDT,2025-10-17 10:20:00+00:00,15.69,16.06,2.3,6.88,8.41,340.0,True
LINKUSDT,2025-10-17 13:45:00+00:00,16.3,16.68,2.28,3.19,4.36,135.0,True
LINKUSDT,2025-10-17 14:20:00+00:00,16.36,16.7,2.04,2.81,3.97,100.0,True
LINKUSDT,2025-10-17 16:35:00+00:00,16.52,16.86,2.02,1.85,2.97,525.0,True
LINKUSDT,2025-10-17 19:30:00+00:00,16.26,16.61,2.11,3.63,4.61,350.0,True
LINKUSDT,2025-10-18 07:55:00+00:00,16.65,17.01,2.12,1.32,1.92,85.0,True
LINKUSDT,2025-10-18 14:05:00+00:00,16.62,16.97,2.06,1.62,4.81,200.0,True
LINKUSDT,2025-10-19 08:25:00+00:00,16.65,17.02,2.17,5.23,13.87,355.0,True
LINKUSDT,2025-10-19 23:40:00+00:00,17.26,17.66,2.27,9.56,11.18,420.0,True
LINKUSDT,2025-10-20 00:30:00+00:00,16.93,17.29,2.08,11.7,13.35,370.0,True
LINKUSDT,2025-10-20 07:55:00+00:00,18.53,18.96,2.27,2.05,3.56,110.0,True
LINKUSDT,2025-10-20 15:55:00+00:00,18.76,19.19,2.24,0.53,1.07,160.0,True
LINKUSDT,2025-10-21 02:05:00+00:00,18.54,18.96,2.22,-1.24,2.32,5.0,True
LINKUSDT,2025-10-21 03:45:00+00:00,18.21,18.6,2.1,-0.03,4.17,5.0,True
LINKUSDT,2025-10-21 04:30:00+00:00,17.85,18.24,2.14,1.96,6.27,470.0,True
LINKUSDT,2025-10-21 13:30:00+00:00,17.94,18.35,2.23,1.25,5.74,35.0,True
LINKUSDT,2025-10-21 16:50:00+00:00,18.54,18.97,2.27,-1.4,0.43,5.0,True
LINKUSDT,2025-10-21 17:15:00+00:00,18.07,18.62,2.95,-0.44,1.94,5.0,True
LINKUSDT,2025-10-21 20:10:00+00:00,18.02,18.42,2.17,-1.89,0.44,5.0,True
LINKUSDT,2025-10-21 21:20:00+00:00,17.71,18.1,2.15,-0.34,1.75,5.0,True
LINKUSDT,2025-10-21 23:30:00+00:00,17.63,18.02,2.16,-0.11,1.19,5.0,True
LINKUSDT,2025-10-22 05:25:00+00:00,17.43,17.84,2.3,0.37,1.43,5.0,True
LINKUSDT,2025-10-22 11:00:00+00:00,17.13,17.68,3.11,2.1,3.39,10.0,True
LINKUSDT,2025-10-22 14:20:00+00:00,17.14,17.61,2.67,1.63,3.33,35.0,True
LINKUSDT,2025-10-22 17:40:00+00:00,17.23,17.6,2.1,1.28,3.13,750.0,True
LINKUSDT,2025-10-22 21:00:00+00:00,16.81,17.39,3.34,4.05,5.83,555.0,True
LINKUSDT,2025-10-22 21:10:00+00:00,16.71,17.07,2.11,4.67,6.46,545.0,True
LINKUSDT,2025-10-23 09:45:00+00:00,17.25,17.71,2.6,2.2,3.3,425.0,True
LINKUSDT,2025-10-23 14:10:00+00:00,17.1,17.48,2.17,3.45,5.85,205.0,True
LINKUSDT,2025-10-23 19:00:00+00:00,17.37,17.79,2.36,1.9,4.2,585.0,True
LINKUSDT,2025-10-24 13:45:00+00:00,17.61,18.1,2.71,1.93,2.73,480.0,True
LINKUSDT,2025-10-24 14:25:00+00:00,17.45,17.81,2.02,2.87,3.67,440.0,True
LINKUSDT,2025-10-26 01:20:00+00:00,17.88,18.25,2.03,2.6,4.98,625.0,True
LINKUSDT,2025-10-26 17:50:00+00:00,18.08,18.49,2.22,4.42,5.42,470.0,True
LINKUSDT,2025-10-27 08:25:00+00:00,18.57,19.06,2.57,-0.11,1.78,5.0,True
LINKUSDT,2025-10-27 11:20:00+00:00,18.37,18.75,2.03,0.6,2.89,15.0,True
LINKUSDT,2025-10-27 19:40:00+00:00,18.51,18.9,2.06,0.0,1.73,5.0,True
LINKUSDT,2025-10-27 22:40:00+00:00,18.17,18.55,2.05,1.82,3.63,500.0,True
LINKUSDT,2025-10-28 05:45:00+00:00,18.02,18.41,2.12,2.66,4.5,75.0,True
LINKUSDT,2025-10-28 14:40:00+00:00,18.31,18.83,2.76,-0.82,1.91,5.0,True
LINKUSDT,2025-10-28 19:15:00+00:00,18.16,18.66,2.68,-0.19,1.76,5.0,True
LINKUSDT,2025-10-28 20:05:00+00:00,17.76,18.23,2.58,2.08,4.28,940.0,True
LINKUSDT,2025-10-28 21:05:00+00:00,17.43,17.86,2.41,4.27,6.25,965.0,True
LINKUSDT,2025-10-29 15:45:00+00:00,17.89,18.32,2.35,2.52,4.36,110.0,True
LINKUSDT,2025-10-29 18:35:00+00:00,17.57,18.48,4.92,4.15,6.26,30.0,True
LINKUSDT,2025-10-29 19:35:00+00:00,18.12,18.52,2.16,1.1,3.04,15.0,True
LINKUSDT,2025-10-29 23:05:00+00:00,18.26,18.67,2.2,-0.1,0.93,5.0,True
LINKUSDT,2025-10-30 04:10:00+00:00,17.83,18.32,2.67,2.05,3.37,105.0,True
LINKUSDT,2025-10-30 04:25:00+00:00,17.47,17.89,2.35,3.66,5.5,80.0,True
LINKUSDT,2025-10-30 05:20:00+00:00,17.57,17.94,2.06,3.2,4.89,30.0,True
LINKUSDT,2025-10-30 09:10:00+00:00,18.06,18.43,2.01,-0.5,0.39,5.0,True
LINKUSDT,2025-10-30 10:55:00+00:00,17.76,18.13,2.04,-0.34,0.39,5.0,True
LINKUSDT,2025-10-30 12:25:00+00:00,17.33,17.83,2.8,-0.76,1.5,5.0,True
LINKUSDT,2025-10-30 13:35:00+00:00,17.12,17.59,2.67,0.58,1.64,5.0,True
LINKUSDT,2025-10-30 14:25:00+00:00,16.91,17.34,2.48,1.83,2.9,870.0,True
LINKUSDT,2025-10-30 15:45:00+00:00,16.85,17.2,2.03,2.31,3.62,790.0,True
LINKUSDT,2025-10-30 17:20:00+00:00,16.63,17.02,2.29,3.73,4.99,730.0,True
LINKUSDT,2025-10-30 19:00:00+00:00,16.47,16.84,2.2,4.74,6.01,630.0,True
LINKUSDT,2025-10-31 16:45:00+00:00,17.1,17.46,2.06,1.4,1.99,180.0,True
LINKUSDT,2025-10-31 17:20:00+00:00,16.77,17.12,2.04,3.4,4.0,145.0,True
LINKUSDT,2025-11-01 17:50:00+00:00,17.08,17.44,2.06,2.14,3.28,725.0,True
LINKUSDT,2025-11-02 14:15:00+00:00,17.21,17.64,2.44,0.17,2.61,5.0,True
LINKUSDT,2025-11-03 00:55:00+00:00,17.27,17.66,2.21,-0.94,0.17,5.0,True
LINKUSDT,2025-11-03 02:05:00+00:00,16.91,17.3,2.25,-1.01,0.65,5.0,True
LINKUSDT,2025-11-03 03:10:00+00:00,16.57,17.02,2.64,-1.96,0.6,5.0,True
LINKUSDT,2025-11-03 03:55:00+00:00,16.33,16.67,2.04,-0.67,1.16,5.0,True
LINKUSDT,2025-11-03 05:45:00+00:00,16.16,16.52,2.18,0.12,1.11,5.0,True
LINKUSDT,2025-11-03 06:45:00+00:00,15.87,16.21,2.1,1.95,2.96,30.0,True
LINKUSDT,2025-11-03 09:55:00+00:00,15.92,16.27,2.15,1.48,2.64,135.0,True
LINKUSDT,2025-11-03 15:20:00+00:00,15.98,16.34,2.2,-0.67,0.13,5.0,True
